Position_X,Position_Y,Time (s),Vinkel,Vinkel_hastighet
452,355,0.007066249847412109,-28.846837887383455,0
438,345,0.040766000747680664,-31.672475697339173,-83.84743906024543
423,338,0.07376313209533691,-34.373212173214085,-81.84761418864196
415,310,0.10792398452758789,-38.25442035251718,-113.61567124240956
407,309,0.1416010856628418,-39.43366785730903,-35.01630084061456
404,304,0.1747901439666748,-40.37762975831577,-28.44196097295473
398,302,0.2082061767578125,-41.378515295882664,-29.952255069379163
393,300,0.2411351203918457,-42.23944850448481,-26.14518152086555
389,297,0.2746710777282715,-43.08286543003755,-25.149630204134446
383,298,0.30733323097229004,-43.70073084479601,-18.91686105757931
382,297,0.34096312522888184,-43.93690136445217,-7.022636403617716
384,300,0.3745579719543457,-43.34996060442212,17.471154573988965
386,308,0.4082822799682617,-42.20729763428672,33.88247342729451
393,314,0.44048309326171875,-40.690540335309436,47.103074234633574
406,315,0.4748671054840088,-38.92251058336102,51.42011178097076
421,323,0.5087869167327881,-36.08971914886799,83.51436314655115
437,353,0.5416603088378906,-31.13031356149496,150.86382237393877
455,355,0.5747101306915283,-28.41266144307259,82.22894908352578
470,341,0.6080410480499268,-27.26947198845808,34.29816954397326
492,368,0.6416912078857422,-21.92556049359149,158.8079082221421
507,355,0.6746401786804199,-20.32925490540188,48.447813382002934
537,347,0.7086811065673828,-15.613620039649085,138.52838798670948
560,358,0.741631031036377,-11.023455963743125,139.30727156067692
590,352,0.7737991809844971,-5.673022139925295,166.32706053804333
616,349,0.8087470531463623,-0.7664530010108607,140.39679200464835
646,337,0.8414280414581299,5.176428349259103,181.84521513170048
676,328,0.8737542629241943,11.389179698054537,192.1892218463417
707,333,0.9082810878753662,17.08850106283549,165.069373533216
734,321,0.9404580593109131,22.81474780027903,177.961022494416
754,290,0.9751722812652588,29.17607906797852,183.24856239225454
780,279,1.0078191757202148,34.94161336741699,176.60284065895945
802,272,1.0417940616607666,39.345579177359305,129.62415290071147
828,282,1.074695348739624,41.8778695378843,76.96630087618252
860,298,1.107267141342163,44.060809054264425,67.01932383696798
866,260,1.1417043209075928,49.51398845800126,158.35151056363205
886,259,1.1746251583099365,51.84277341263094,70.73893431592624
894,238,1.2070281505584717,55.54475887500678,114.24825935768921
913,229,1.2401511669158936,58.57834488897884,91.5854395999876
919,221,1.2753212451934814,60.234486446292735,47.08950444302166
967,275,1.3078720569610596,57.04002026107481,-98.13783471906342
974,269,1.3414552211761475,58.2572388465811,36.24490467040136
887,275,1.3750262260437012,49.87927378300674,-249.55955583181387
989,258,1.408329963684082,60.59066848032433,321.62740449678546
1002,225,1.441500186920166,65.38676529206451,144.5904291208622
1002,233,1.4740962982177734,64.40289524113864,-30.183663380671106
1006,232,1.5080182552337646,64.75600099746458,10.409356870521561
1006,232,1.5413522720336914,64.75600099746458,0.0
1014,274,1.5752630233764648,60.38056082230531,-129.02811061105254
1008,264,1.6074202060699463,61.12122632509779,23.032661469520274
1008,285,1.6416723728179932,58.79796371701638,-67.82819391167084
994,256,1.6750600337982178,61.15393284910089,70.56406657177759
995,297,1.7078919410705566,56.62843568834746,-137.83838761527562
991,317,1.7413461208343506,54.258319785967956,-70.84663020028904
956,285,1.7741310596466064,55.03087521661153,23.564339560541438
943,296,1.8071510791778564,52.70674223024461,-70.3855727331527
929,324,1.8416502475738525,48.43558885773306,-123.80453127117262
895,289,1.873790979385376,49.00639147162724,17.759477825253818
879,320,1.907907247543335,43.80876604897327,-152.3503508235093
866,378,1.9408581256866455,36.86989764584401,-210.58219975050756
814,314,1.9743432998657227,36.310249710860425,-16.7133051777069
783,323,2.0077099800109863,30.84014123409445,-163.93924876408317
748,347,2.0413472652435303,23.314903345167515,-223.71715900682423
715,349,2.074521064758301,17.626392709684406,-171.476005724045
