Position_X,Position_Y,Time (s),Vinkel,Vinkel_hastighet
1282,851,0.07683181762695312,20.35217552946812,146.68254453419826
1386,801,0.1450178623199463,28.409637972273842,118.16879068267339
1462,752,0.2130749225616455,34.73946580353826,93.00765870263186
1510,715,0.277587890625,38.988398302031875,65.86168062087893
1530,696,0.3437018394470215,40.92146464126123,29.23840390222589
1526,699,0.411848783493042,40.570789773928,-5.145863431475625
1498,723,0.4804537296295166,37.97970649456413,-37.76817015801566
1443,765,0.5450148582458496,33.12664804536316,-75.16997538938955
1357,816,0.6095690727233887,26.127448713341284,-108.4235845586375
1244,864,0.6781690120697021,17.553544826339877,-124.98413218294141
1110,896,0.7435219287872314,7.953081971438373,-146.901826836543
964,905,0.8131997585296631,-2.2212682317032733,-146.01990677309774
820,888,0.8791499137878418,-12.288323163275352,-152.64641746728304
692,850,0.9477739334106445,-21.54436419644774,-134.88048476391998
588,803,1.0145080089569092,-29.43670437010372,-118.26552041144954
512,756,1.0776360034942627,-35.60176700407398,-97.65972575482854
465,720,1.1440608501434326,-39.6820699882029,-61.42736024186079
447,705,1.2127490043640137,-41.296071841251255,-23.49752837825934
453,711,1.2780678272247314,-40.713273224606304,8.92236863924627
488,738,1.3463308811187744,-37.669449978658,44.58961432743526
553,782,1.4130768775939941,-32.25414380863972,81.13304851218727
647,832,1.481076955795288,-24.895813894009844,108.21060959441448
768,875,1.5476300716400146,-16.0024918257335,133.62743359792702
906,901,1.6142308712005615,-6.255922041378861,146.34313474711396
1049,902,1.679067850112915,3.6891468204560915,153.3857534491031
1186,880,1.7473747730255127,13.360218444764488,141.58259824824853
1304,841,1.8146307468414307,22.03468664820772,128.97691775581995
1396,794,1.8811728954315186,29.25859960374653,108.56146230022516
1462,751,1.9439899921417236,34.77943153894664,87.88741002579975
1500,721,2.01253080368042,38.17695925621042,49.56941187289014
1513,710,2.0801310539245605,39.37349799194479,17.700211632546193
1503,719,2.1434249877929688,38.429441628359115,-14.915431951953277
1467,748,2.2080628871917725,35.187274178947234,-50.158923473182746
1402,791,2.2741167545318604,29.727521570306912,-82.6560628241492
1310,838,2.345731019973755,22.501685184144943,-100.8993996039068
1193,878,2.412377119064331,13.86717998835443,-129.55754820782064
1058,901,2.4782960414886475,4.31864609711351,-144.85269995430966
918,902,2.5468058586120605,-5.4205952837623625,-142.1583327734137
783,879,2.614684820175171,-14.926953847188173,-140.04867405915292
667,840,2.68221378326416,-23.40753249670636,-125.58431614509661
574,795,2.7447407245635986,-30.549520352967463,-114.22256882930625
