Position_X,Position_Y,Time (s),Vinkel,Vinkel_hastighet
811,465,0.022725820541381836,-25.057615418303023,0
906,496,0.08465099334716797,-11.5481121716004,218.15850702705393
1016,505,0.1539468765258789,3.3664606634297236,215.23028715235674
1121,485,0.21993279457092285,17.795988923930373,218.67587339848217
1204,450,0.28548479080200195,29.927987464581065,185.07443309405647
1261,411,0.35535168647766113,39.20446836178141,132.77362343769
1286,390,0.41972994804382324,43.57973445360095,67.96185521914164
1284,391,0.48450183868408203,43.29301509764529,-4.426601618719023
1256,415,0.5543618202209473,38.345574953993406,-70.81937376466539
1197,455,0.6165587902069092,28.78145943286305,-153.77140595898825
1109,488,0.6853468418121338,16.13069855211288,-183.9092776366603
1000,504,0.754307746887207,1.216001393556892,-216.2775726669963
894,493,0.817307710647583,-13.217320113709896,-229.10047317113967
805,460,0.88547682762146,-26.080531822033258,-188.6955894302205
745,425,0.9555106163024902,-35.49052078244711,-134.36355704346886
715,400,1.0213768482208252,-40.77776979385732,-80.27252899430565
710,396,1.086932897567749,-41.64479145337627,-13.22565450719368
730,414,1.1554386615753174,-38.00538971076182,53.125482145011624
778,447,1.2209677696228027,-30.13008535246252,120.18024650346985
857,484,1.2862567901611328,-18.3498139977418,180.43265556120144
959,503,1.3526477813720703,-4.326192203222484,211.22778164229328
1066,499,1.4220857620239258,10.14833390709338,208.4525784654869
1162,470,1.4853439331054688,23.67560263350636,213.84223563744283
1232,432,1.5556817054748535,34.39784674331264,152.43934728978203
1272,402,1.6210277080535889,41.11025391825234,102.72100679535714
1283,391,1.68520188331604,43.195257453303704,32.48975972849496
1270,403,1.7516758441925049,40.819701895304654,-35.73663321212016
1228,435,1.8196258544921875,33.727296747194586,-104.37680755058244
1156,473,1.889051914215088,22.774969548886453,-157.75527578580807
1055,500,1.9541828632354736,8.664135433108086,-216.65328584973832
949,502,2.018235921859741,-5.683706335384445,-223.99932300901256
849,480,2.0852909088134766,-19.544862326628774,-206.7132754914686
776,446,2.1540160179138184,-30.43132623055583,-158.40591665023507
733,416,2.219665765762329,-37.51911382047633,-107.96366813587517
716,401,2.2867379188537598,-40.58659211016857,-45.73400656321184
